Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Attack Name,Label
192.168.137.216-192.168.137.250-54896-1883-6,192.168.137.216,54896,192.168.137.250,1883,6,05/09/2023 03:10:25 PM,34481549,2,2,0.0,740.0,0.0,0.0,0.0,0.0,370.0,370.0,370.0,0.0,21.46075282174824,0.1160040693067472,11493849.666666668,19573931.21779704,34095447.0,72089.0,34481549.0,34481549.0,0.0,34481549.0,34481549.0,34095447.0,34095447.0,0.0,34095447.0,34095447.0,0,0,0,0,40,64,0.0580020346533736,0.0580020346533736,0.0,370.0,148.0,202.65734627691145,41070.0,0,0,2,2,2,0,0,0,1.0,185.0,0.0,370.0,0,0,0,0,0,0,2,0,2,740,0,64,0,20,72089.0,0.0,72089.0,72089.0,34095447.0,0.0,34095447.0,34095447.0,DDoS UDP Flood,1
10.0.0.3-10.0.0.254-44003-1883-6,10.0.0.3,44003,10.0.0.254,1883,6,05/09/2023 03:09:09 PM,119003722,122,122,2150.0,4.0,20.0,0.0,17.62295081967212,2.322466161635402,2.0,0.0,0.0327868852459016,0.2550134084793733,18.10027420823023,2.050356038443907,489727.2510288066,500173.7265725313,1010115.0,35.0,119003601.0,983500.834710744,127768.60395302824,1010178.0,1747.0,119003687.0,983501.5454545458,128354.12075848336,1051867.0,58.0,1,0,0,0,3904,3904,1.0251780192219535,1.0251780192219535,0.0,20.0,8.865306122448986,8.966822979886818,80.4039143526263,0,0,0,122,244,0,0,0,1.0,8.901639344262295,17.62295081967213,0.0327868852459016,0,0,0,74,4,23,2,42,2,0,502,64,119,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS UDP Flood,1
10.0.0.8-10.0.0.254-43083-1883-6,10.0.0.8,43083,10.0.0.254,1883,6,05/09/2023 03:09:09 PM,115006023,28,28,417.0,4.0,18.0,0.0,14.892857142857142,5.820393812018576,2.0,0.0,0.1428571428571428,0.5245305283129621,3.660677841194457,0.4869310192562697,2091018.6,2425047.4339142363,5007881.0,9.0,115005941.0,4259479.296296297,1629344.048475403,5007921.0,1961.0,115005931.0,4259478.925925926,1621601.5771525414,5007912.0,89.0,1,0,0,0,896,896,0.2434655096281348,0.2434655096281348,0.0,18.0,7.6842105263157885,8.510829015220303,72.4342105263158,0,0,0,28,56,0,0,0,1.0,7.821428571428571,14.892857142857142,0.1428571428571428,0,0,0,0,0,0,1,16,1,0,502,64,25,32,5453010.363636364,4718913.451267215,14998388.0,9.0,5002075.181818182,2269.3047753961755,5007881.0,5000197.0,DDoS UDP Flood,1
10.0.0.12-10.0.0.254-38083-1883-6,10.0.0.12,38083,10.0.0.254,1883,6,05/09/2023 03:09:09 PM,119003497,122,122,2284.0,4.0,21.0,0.0,18.72131147540984,2.440235373696722,2.0,0.0,0.0327868852459016,0.2550134084793733,19.22632576083037,2.0503599150535887,489726.3251028808,500190.66239021387,1012414.0,9.0,119003461.0,983499.6776859504,127765.0155079117,1012455.0,1889.0,119003464.0,983499.7024793392,128410.48064479552,1055744.0,56.0,1,0,0,0,3904,3904,1.0251799575267944,1.0251799575267944,0.0,21.0,9.416326530612244,9.522521770862348,90.67842087654736,0,0,0,122,244,0,0,0,1.0,9.454918032786884,18.72131147540984,0.0327868852459016,0,0,0,76,4,25,2,41,2,0,502,64,119,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS UDP Flood,1
10.0.0.7-10.0.0.254-37873-1883-6,10.0.0.7,37873,10.0.0.254,1883,6,05/09/2023 03:09:09 PM,119004186,122,122,5367.0,4.0,47.0,0.0,43.99180327868854,5.725823628565911,2.0,0.0,0.0327868852459016,0.2550134084793733,45.13286616657333,2.050348044059559,489729.1604938271,500220.5042852351,1012765.0,7.0,119004136.0,983505.256198347,127867.64667515457,1012781.0,1112.0,119004165.0,983505.4958677684,128386.47317598814,1052253.0,37.0,1,0,0,0,3904,3904,1.0251740220297796,1.0251740220297796,0.0,47.0,22.106122448979587,22.395224243560744,501.54606891937095,0,0,0,122,244,0,0,0,1.0,22.19672131147541,43.99180327868852,0.0327868852459016,0,0,0,179,4,59,2,95,2,0,502,64,119,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS UDP Flood,1
10.0.0.9-10.0.0.254-45455-1883-6,10.0.0.9,45455,10.0.0.254,1883,6,05/09/2023 03:09:09 PM,115004347,28,28,601.0,4.0,25.0,0.0,21.46428571428571,8.522224291715567,2.0,0.0,0.1428571428571428,0.5245305283129621,5.260670711864483,0.4869381154783653,2090988.127272727,2425128.416943303,5008986.0,13.0,115004321.0,4259419.296296297,1629711.093975928,5009055.0,1762.0,115004328.0,4259419.555555555,1621908.415726679,5009083.0,117.0,1,0,0,0,896,896,0.2434690577391826,0.2434690577391826,0.0,25.0,11.052631578947372,12.342465967764042,152.33646616541358,0,0,0,28,56,0,0,0,1.0,11.25,21.464285714285715,0.1428571428571428,0,0,0,0,0,0,1,24,1,0,502,64,25,32,5453521.818181818,6875137.862450393,14999388.0,15.0,5001416.454545454,2556.6250551708536,5008986.0,5000150.0,DDoS UDP Flood,1
10.0.0.7-10.0.0.254-43517-1883-6,10.0.0.7,43517,10.0.0.254,1883,6,05/09/2023 03:09:09 PM,119003658,122,122,5366.0,4.0,46.0,0.0,43.98360655737706,5.722196316703822,2.0,0.0,0.0327868852459016,0.2550134084793733,45.12466331076983,2.050357141122502,489726.9876543211,500231.36040483805,1011416.0,10.0,119003642.0,983501.1735537192,127820.92347034304,1011503.0,1891.0,119003634.0,983501.1074380168,128345.4273485426,1049805.0,36.0,1,0,0,0,3904,3904,1.025178570561251,1.025178570561251,0.0,46.0,22.10204081632653,22.390759307700502,501.3461023753767,0,0,0,122,244,0,0,0,1.0,22.192622950819672,43.98360655737705,0.0327868852459016,0,0,0,209,4,57,2,95,2,0,502,64,119,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS UDP Flood,1
10.0.0.3-10.0.0.254-35679-1883-6,10.0.0.3,35679,10.0.0.254,1883,6,05/09/2023 03:09:09 PM,119003499,122,122,2134.0,4.0,20.0,0.0,17.491803278688526,2.3257306739157184,2.0,0.0,0.0327868852459016,0.2550134084793733,17.965858297998448,2.050359880594771,489726.33333333366,500225.41860301554,1011269.0,8.0,119003398.0,983499.1570247936,127854.62073946906,1011304.0,1105.0,119003477.0,983499.8099173557,128376.87347489252,1055976.0,83.0,1,0,0,0,3904,3904,1.0251799402973856,1.0251799402973856,0.0,20.0,8.800000000000004,8.903213639734478,79.26721311475406,0,0,0,122,244,0,0,0,1.0,8.836065573770492,17.491803278688526,0.0327868852459016,0,0,0,77,4,23,2,38,2,0,502,64,119,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS UDP Flood,1
10.0.0.12-10.0.0.254-44659-1883-6,10.0.0.12,44659,10.0.0.254,1883,6,05/09/2023 03:09:09 PM,119003512,122,122,2284.0,4.0,21.0,0.0,18.72131147540984,2.440235373696722,2.0,0.0,0.0327868852459016,0.2550134084793733,19.22632333741545,2.050359656612488,489726.3868312756,500207.1174643299,1011973.0,9.0,119003479.0,983499.8264462814,127804.90182211826,1012010.0,1903.0,119003494.0,983499.9504132234,128402.18350342612,1054448.0,91.0,1,0,0,0,3904,3904,1.0251798283062437,1.0251798283062437,0.0,21.0,9.416326530612244,9.522521770862348,90.67842087654736,0,0,0,122,244,0,0,0,1.0,9.454918032786884,18.72131147540984,0.0327868852459016,0,0,0,85,4,24,2,41,2,0,502,64,119,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS UDP Flood,1
10.0.0.9-10.0.0.254-35905-1883-6,10.0.0.9,35905,10.0.0.254,1883,6,05/09/2023 03:09:09 PM,115002894,28,28,602.0,4.0,25.0,0.0,21.500000000000007,8.535329627603836,2.0,0.0,0.1428571428571428,0.5245305283129621,5.26943261097412,0.4869442676807768,2090961.7090909088,2425430.8407201534,5008944.0,11.0,115002869.0,4259365.51851852,1630297.4302053072,5009037.0,1089.0,115002867.0,4259365.444444444,1622808.0928751803,5008978.0,62.0,1,0,0,0,896,896,0.2434721338403884,0.2434721338403884,0.0,25.0,11.070175438596491,12.361893707684928,152.81641604010022,0,0,0,28,56,0,0,0,1.0,11.267857142857142,21.5,0.1428571428571428,0,0,0,0,0,0,1,24,1,0,502,64,25,32,5499551.8,5985678.429163357,15000076.0,15.0,5001683.499999999,2578.7446666075266,5008944.0,5000048.0,DDoS UDP Flood,1
10.0.0.8-10.0.0.254-43951-1883-6,10.0.0.8,43951,10.0.0.254,1883,6,05/09/2023 03:09:09 PM,115004447,28,28,424.0,4.0,18.0,0.0,15.142857142857144,5.923676821868922,2.0,0.0,0.1428571428571428,0.5245305283129621,3.7215952179657887,0.4869376920702901,2090989.9454545456,2424936.165982904,5010428.0,9.0,115004422.0,4259423.037037036,1629417.5692491492,5010441.0,1849.0,115004370.0,4259421.111111111,1621371.6660549708,5010455.0,61.0,1,0,0,0,896,896,0.243468846035145,0.243468846035145,0.0,18.0,7.807017543859649,8.650843469386647,74.83709273182959,0,0,0,28,56,0,0,0,1.0,7.946428571428571,15.142857142857142,0.1428571428571428,0,0,0,0,0,0,1,16,1,0,502,64,25,32,5452671.545454546,6501387.138520953,19998292.0,13.0,5002275.909090908,2860.3913177937948,5010428.0,5000050.0,DDoS UDP Flood,1
10.0.0.2-10.0.0.254-36947-1883-6,10.0.0.2,36947,10.0.0.254,1883,6,05/09/2023 03:09:10 PM,116003501,34,34,664.0,4.0,22.0,0.0,19.52941176470588,6.876553462475343,2.0,0.0,0.1176470588235294,0.4776651472212257,5.758446893770905,0.586189204755122,1731395.537313433,1947713.311754452,4012850.0,8.0,116003484.0,3515257.090909092,1174373.742582253,4012862.0,2008.0,116003481.0,3515257.0,1167698.118416635,4012876.0,45.0,1,0,0,0,1088,1088,0.293094602377561,0.293094602377561,0.0,22.0,10.0,10.92756902087021,119.41176470588232,0,0,0,34,68,0,0,0,1.0,10.147058823529411,19.529411764705884,0.1176470588235294,0,0,0,0,0,0,1,21,1,0,502,64,31,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS UDP Flood,1
10.0.0.2-10.0.0.254-43871-1883-6,10.0.0.2,43871,10.0.0.254,1883,6,05/09/2023 03:09:10 PM,116003586,34,34,664.0,4.0,22.0,0.0,19.52941176470588,6.876553462475343,2.0,0.0,0.1176470588235294,0.4776651472212257,5.758442674349739,0.586188775233207,1731396.805970149,1947699.0117911256,4010647.0,12.0,116003502.0,3515257.636363636,1174184.8445765954,4010667.0,2067.0,116003515.0,3515258.03030303,1167653.3252550147,4010716.0,105.0,1,0,0,0,1088,1088,0.2930943876166035,0.2930943876166035,0.0,22.0,10.0,10.92756902087021,119.41176470588232,0,0,0,34,68,0,0,0,1.0,10.147058823529411,19.529411764705884,0.1176470588235294,0,0,0,0,0,0,1,21,1,0,502,64,31,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS UDP Flood,1
10.0.0.14-10.0.0.254-43379-1883-6,10.0.0.14,43379,10.0.0.254,1883,6,05/09/2023 03:09:11 PM,117003358,44,44,884.0,4.0,22.0,0.0,20.09090909090909,6.114482167574769,2.0,0.0,0.0909090909090909,0.4214141098829709,7.589525763867392,0.7521151657886604,1344866.1839080458,1467015.594180243,3008808.0,11.0,117003336.0,2721007.813953489,764802.5430242096,3008854.0,1901.0,117003263.0,2721006.1162790693,759945.5386416471,3008835.0,80.0,1,0,0,0,1408,1408,0.3760575828943302,0.3760575828943302,0.0,22.0,10.224719101123592,10.952119770940111,119.94892747701734,0,0,0,44,88,0,0,0,1.0,10.340909090909092,20.09090909090909,0.0909090909090909,0,0,0,0,0,0,1,21,1,0,502,64,41,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS UDP Flood,1
10.0.0.14-10.0.0.254-36405-1883-6,10.0.0.14,36405,10.0.0.254,1883,6,05/09/2023 03:09:11 PM,117003585,44,44,884.0,4.0,22.0,0.0,20.09090909090909,6.114482167574769,2.0,0.0,0.0909090909090909,0.4214141098829709,7.589511039341231,0.7521137066013832,1344868.7931034486,1466940.3602304284,3010159.0,11.0,117003539.0,2721012.534883721,764923.9725308637,3010178.0,1849.0,117003561.0,2721013.046511628,759753.501809694,3010184.0,64.0,1,0,0,0,1408,1408,0.3760568533006916,0.3760568533006916,0.0,22.0,10.224719101123592,10.952119770940111,119.94892747701734,0,0,0,44,88,0,0,0,1.0,10.340909090909092,20.09090909090909,0.0909090909090909,0,0,0,0,0,0,1,21,1,0,502,64,41,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS UDP Flood,1
10.0.0.6-10.0.0.254-35017-1883-6,10.0.0.6,35017,10.0.0.254,1883,6,05/09/2023 03:09:13 PM,111008381,16,16,176.0,4.0,15.0,0.0,11.0,6.0,2.0,0.0,0.25,0.6831300510639732,1.621499191128641,0.2882665228673139,3580915.516129032,4773247.10924775,10009066.0,18.0,111008350.0,7400556.666666667,4319581.856952173,10009084.0,2026.0,111008351.0,7400556.733333333,4306929.354824891,10009097.0,92.0,1,0,0,0,512,512,0.1441332614336569,0.1441332614336569,0.0,15.0,5.515151515151516,6.810475442843603,46.382575757575765,0,0,0,16,32,0,0,0,1.0,5.6875,11.0,0.25,0,0,0,0,0,0,1,13,1,0,502,64,13,32,191753.2727272728,426568.1957664192,1059936.0,18.0,9899914.90909091,299553.3792620119,10009066.0,8999074.0,DDoS UDP Flood,1
10.0.0.10-10.0.0.254-42969-1883-6,10.0.0.10,42969,10.0.0.254,1883,6,05/09/2023 03:09:13 PM,61064945,6,6,31.0,4.0,14.0,0.0,5.166666666666666,6.5243135015621885,2.0,0.0,0.6666666666666667,1.0327955589886444,0.5731602640434704,0.1965120905291898,5551358.636363635,17716887.69286604,58956205.0,22.0,61021574.0,12204314.8,26163482.663271982,58998314.0,1965.0,61064887.0,12212977.4,26135586.41425549,58956227.0,46.0,1,0,0,0,192,192,0.0982560452645949,0.0982560452645949,0.0,14.0,2.8461538461538463,4.827804087542525,23.30769230769231,0,0,0,6,12,0,0,0,1.0,3.083333333333333,5.166666666666667,0.6666666666666666,0,0,0,0,0,0,2,10,2,1,502,64,3,32,1048946.0,0.0,1048946.0,1048946.0,58956205.0,0.0,58956205.0,58956205.0,DDoS UDP Flood,1
10.0.0.4-10.0.0.254-39035-1883-6,10.0.0.4,39035,10.0.0.254,1883,6,05/09/2023 03:09:13 PM,91006055,8,8,62.0,4.0,15.0,0.0,7.75,7.265377779972235,2.0,0.0,0.5000000000000001,0.9258200997725516,0.7252264698211563,0.1758124775324015,6067070.333333333,12203696.782238487,29955875.0,11.0,91006025.0,13000860.714285716,15594409.19077026,29997899.0,1882.0,91006044.0,13000863.42857143,15568085.690966384,29955900.0,54.0,1,0,0,0,256,256,0.0879062387662007,0.0879062387662007,0.0,15.0,4.0,6.072478900745559,36.875,0,0,0,8,16,0,0,0,1.0,4.25,7.75,0.5,0,0,0,0,0,0,1,12,1,0,502,64,5,32,701292.3333333334,607323.4479923637,1055067.0,25.0,29634049.33333333,548082.4619072693,29955875.0,29001209.0,DDoS UDP Flood,1
10.0.0.6-10.0.0.254-44133-1883-6,10.0.0.6,44133,10.0.0.254,1883,6,05/09/2023 03:09:13 PM,111009301,16,16,177.0,4.0,15.0,0.0,11.0625,6.038418667167754,2.0,0.0,0.25,0.6831300510639732,1.6304940069841536,0.2882641338314525,3580945.1935483865,4773621.948314616,10011544.0,9.0,111009274.0,7400618.266666667,4320165.40638126,10011562.0,1877.0,111009292.0,7400619.466666667,4307715.508424139,10011571.0,65.0,1,0,0,0,512,512,0.1441320669157262,0.1441320669157262,0.0,15.0,5.545454545454546,6.851509455454456,46.94318181818182,0,0,0,16,32,0,0,0,1.0,5.71875,11.0625,0.25,0,0,0,0,0,0,1,13,1,0,502,64,13,32,191286.0,425528.8857292769,1054875.0,15.0,9900466.181818182,299588.39858473086,10011544.0,8999307.0,DDoS UDP Flood,1
10.0.0.10-10.0.0.254-36529-1883-6,10.0.0.10,36529,10.0.0.254,1883,6,05/09/2023 03:09:13 PM,61064867,6,6,32.0,4.0,14.0,0.0,5.333333333333334,6.772493386240156,2.0,0.0,0.6666666666666667,1.0327955589886444,0.5895370246200651,0.1965123415400217,5551351.545454546,17717228.87926557,58957273.0,14.0,61020656.0,12204131.2,26165151.32681816,59001136.0,1914.0,61064853.0,12212970.6,26136181.10210558,58957295.0,86.0,1,0,0,0,192,192,0.0982561707700108,0.0982561707700108,0.0,14.0,2.923076923076923,5.007686399618399,25.07692307692308,0,0,0,6,12,0,0,0,1.0,3.1666666666666665,5.333333333333333,0.6666666666666666,0,0,0,0,0,0,2,10,2,1,502,64,3,32,1048974.0,0.0,1048974.0,1048974.0,58957273.0,0.0,58957273.0,58957273.0,DDoS UDP Flood,1
